,Subdistrict,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Thokkathan-Mother Earth Squeezing Her Hair (พระแม่ธรณีบีบมวยผม อุทกทาน),13.756601843910255,100.49476730464075,Culture
1,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Siwamokhaphiman Hall (พระที่นั่งศิวโมกขพิมาน),13.757516,100.49214,Culture
2,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,พระที่นั่งพุทไธสวรรย์,13.7578945,100.4921,Culture
3,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Phra Nakorn Bar & Gallery (พระนครบาร์),13.756689360103568,100.49802569548721,Nightlife
4,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Café VeloDome (คาเฟ่ เวโลโดม),13.755757,100.492017,Café
5,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Bangkok National Museum (พิพิธภัณฑสถานแห่งชาติ พระนคร),13.757215438529597,100.49243957896135,Culture
6,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Ranee's Velo Restaurant (รานีส์เวโล เรสเตอรองต์),13.75882720550754,100.49575489762624,Western Restaurant
7,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Temple of the Emerald Buddha (วัดพระศรีรัตนศาสดาราม (วัดพระแก้ว)),13.751734643691861,100.49265146255493,Culture
8,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Royal Hotel (โรงแรมรัตนโกสินทร์),13.757138052117332,100.49543817078101,Accomodation
9,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Nattaporn Ice cream (นัฐพร ไอศครีมกะทิสดแท้),13.751688,100.49754,Dessert Shop
10,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,ปาท่องโก๋เสวย,13.752554,100.49828,Western Restaurant
11,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Charm-Learn Studio (ชามเริญ สตูดิโอ),13.753337,100.498024,Culture
12,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,The Club,13.759390041815939,100.49681547154682,Nightlife
13,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Ko Panich (ก.พานิช),13.752200865353045,100.49824998253554,Dessert Shop
14,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,The National Theatre (โรงละครแห่งชาติ),13.758806021120995,100.49286147385915,Culture
15,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Smiths Bar and Restaurant,13.758592087585106,100.49591723518375,Nightlife
16,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Prasat Phra Thep Bidon (ปราสาทพระเทพบิดร),13.751606,100.49272,Culture
17,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Hippie de Bar (ฮิปปี้ เดอ บาร์),13.759279082944937,100.49606859355946,Nightlife
18,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Coin Museum (พิพิธภัณฑ์เหรียญ),13.759018,100.49472,Culture
19,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Rat Na Yot Phak 40 years (ราดหน้ายอดผัก (สูตร 40 ปี)),13.753047017350042,100.49842932401565,Noodle House
20,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Thai Tham (ลูกชิ้น-มันสมองหมู ไทยทำ),13.75180880641601,100.4967156272417,Restaurant
21,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Kimleng (กิมเล้ง),13.756588,100.49878,Asian Restaurant
22,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Bar Next Door,13.75855422881307,100.49741174745668,Nightlife
23,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,The Fabulous Dessert Cafe (ฟาบูลัส คาเฟ่),13.759171508059625,100.49593893275284,Dessert Shop
24,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Café Amazon (คาเฟ่ อเมซอน),13.75241331553434,100.49415432574492,Café
25,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,7-Eleven (เซเว่น อีเลฟเว่น),13.75952964077324,100.49565553665161,Convenience Store
26,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,เจ๊นี เผือกหิมะ,13.753396094860857,100.4984071723283,Restaurant
27,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,บัวลอยเกตุแก้ว,13.752604,100.49828,Dessert Shop
28,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Let's Massage,13.759303331748697,100.49619453750651,Nightlife
29,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,กุ้ยช่ายคุณแม่ ศาลเจ้าพ่อเสือ,13.752840660254892,100.49840688498048,Chinese Restaurant
30,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Wat Mahathat Yuwarajarangsarit Rajaworamahavihara (วัดมหาธาตุยุวราชรังสฤษฎิ์ราชวรมหาวิหาร),13.755066642937557,100.49048941692712,Culture
31,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Som Horm (ครัวส้มหอม),13.7522,100.4977,Restaurant
32,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Jojo's Pad Thai,13.759417484140267,100.4961710405435,Noodle House
33,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Khaosan Center (ข้าวสารเซ็นเตอร์),13.759042257888094,100.49697555401228,Nightlife
34,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,na nakorn minibar (ณ นครมินิบาร์),13.75677050502783,100.49819392415165,Nightlife
35,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Khaosan Night Market,13.75901,100.496951,Nightlife
36,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,ลูกชิ้นหมูแพร่งนรา,13.752418,100.49827,BBQ Joint
37,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,3rd Cafe (เติ๊ดคาเฟ่),13.753777525328958,100.49877072676458,Café
38,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,ศิริโภชนา,13.754559748264908,100.49717140606322,Noodle House
39,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,PARADAi (ภราดัย),13.756257715484642,100.49884085578283,Dessert Shop
40,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Sake Coffee Pub (สาเก ค็อฟฟี่ผับ),13.756530073428078,100.49806234918596,Nightlife
41,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,อุดมโภชนา,13.751659,100.49727,Asian Restaurant
42,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Foxhole Art Shelter Cafe (ฟ็อกซ์โฮล อาร์ท เชลเตอร์ คาเฟ่),13.754990070114138,100.49845200618388,Café
43,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,The National Gallery (พิพิธภัณฑสถานแห่งชาติ หอศิลป),13.759103976393694,100.49410571250337,Culture
44,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,The Roof Bar & Restaurant,13.75889325008324,100.49742636408348,Nightlife
45,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,7-Eleven (เซเว่น อีเลฟเว่น),13.759179403645266,100.49529152584277,Convenience Store
46,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,7-Eleven (เซเว่น อีเลฟเว่น),13.756357124067975,100.49538734290145,Convenience Store
47,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,7-Eleven,13.756407032623562,100.49540753599392,Convenience Store
48,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,ข้าวมันไก่ไหหลำ เจ๊หย่ง,13.754072687339264,100.49859492420596,Asian Restaurant
49,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Nai Song (ก๋วยเตี๋ยวเป็ด นายซ้ง),13.752619455538088,100.49836911425714,Noodle House
50,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Rainbow Restaurant,13.759372082928552,100.49532247480018,Asian Restaurant
51,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,ชิกัจฉา กาแฟสด,13.75222437907731,100.49824288030001,Café
52,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,The Bank Club,13.759150428651894,100.49528279520207,Nightlife
53,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Phuthon Bar (ภูธร บาร์),13.7519036062151,100.49787332085424,Café
54,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,ก๋วยเตี๋ยวลูกชินหมูเจ๊ม้าย,13.754803368282717,100.4986347341732,Noodle House
55,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,ข้าวต้ม คุณเล็ก,13.754892605046653,100.49571959968867,Asian Restaurant
56,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Lieam Nom Sod (เหลี่ยมนมสด),13.753327013812726,100.49841941953224,Restaurant
57,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,7-Eleven (เซเว่น อีเลฟเว่น),13.75469,100.498591,Convenience Store
58,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,7-Eleven,13.752413627771176,100.49214765395429,Convenience Store
59,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Charlie Beauty Salon Massage & Spa (ชาลี นวดไทย),13.758681491218985,100.49772349496249,Nightlife
60,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,McDonald's,13.752223534351913,100.4938882861153,Western Restaurant
61,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Four Sons Place,13.759050969149492,100.49571873173886,Accomodation
62,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,ก๋วยจั๊บโบร่ำโบราณ,13.752939643781687,100.49844237101213,Noodle House
63,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,The Connection,13.759434031198685,100.49515397165038,Nightlife
64,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Clandestino Bar and Hostel,13.759371556068427,100.49538734290145,Accomodation
65,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,3'Or Coffee (ทรีออร์ คอฟฟี่),13.75614990376164,100.49093889404007,Café
66,"Phra Borom Maha Ratchawang, Phra Nakhon",13.755320000000001,100.49498,Cafe Cafe Food&drink,13.758297,100.492731,Café
67,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,ลานขนมดิโอลด์สยาม,13.746094390636443,100.50025937235559,Restaurant
68,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,เจ๊ปุ่นไก่ทอด ส้มตำ,13.745563,100.501785,Restaurant
69,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,On Lok Yun (ออน ล๊อก หยุ่น),13.746992,100.50063,Western Restaurant
70,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,โค้วจั้วฮวด ขาหมูเจ้าเก่า,13.745831901261587,100.50105576463349,Asian Restaurant
71,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Mae-Au-Kor (กาแฟ แม่-อู-คอ),13.746319656293295,100.50038320611269,Café
72,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Farm to Table Hideout,13.74374299948432,100.49685187510158,Dessert Shop
73,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Sala Chaloem Krung (ศาลาเฉลิมกรุง),13.746962494931015,100.49981849522437,Culture
74,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Somjai (สมใจ),13.746187421614403,100.50033436247338,Commercial
75,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,รสทิพย์ยอดผัก,13.745499958804375,100.4974206315146,Asian Restaurant
76,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,แกงหอยขม,13.746608185083305,100.49811895416569,Restaurant
77,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,จีจ้งหว่อ ภัตตาคาร,13.745722942484795,100.50196196844769,Noodle House
78,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,ก๋วยเตี๋ยว-เกาเหลาเนื้อ เจ๊ผอม,13.746398,100.50213,Noodle House
79,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Starbucks (สตาร์บัคส์),13.744965916308363,100.50249516963957,Café
80,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Sweet (สวีท),13.744261789178024,100.49924556009213,Western Restaurant
81,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Gateaux House (กาโตว์ เฮ้าส์),13.7460867803603,100.49966788873905,Household
82,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Swensen's (สเวนเซ่นส์),13.746119805649835,100.49978016925662,Dessert Shop
83,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Roti Na Pho Chang (โรตีหน้าเพาะช่าง),13.744201,100.49929,Restaurant
84,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Floral Café at Napasorn,13.74217521959267,100.49666819979274,Café
85,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Old Town Café Bangkok (โอลด์ทาวน์ คาเฟ่ บางกอก),13.747564733860626,100.49771414383672,Café
86,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Amorn Electronic (อมร),13.745723647673005,100.50012628114042,Stores
87,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,Chakrapetch Drug Store (จักรเพชรเภสัช),13.743718793224787,100.50173251151716,Household
88,"Wang Burapha Phirom, Phra Nakhon",13.745120000000002,100.49935,FARM to TABLE (ฟาร์มทูเทเบิล),13.74363,100.496086,Café
